,id,transcription
2166,Gnve311oahs.mp4,So it's going to cause issue as we get into the season.
2167,Gnve311oahs.mp4,So then what guidance would you give people about precisely when they should go to their doctor or at least called her doctor?
2168,Gnve311oahs.mp4,So what these viruses do is they go into your lung and they cause inflammation in the lungs can get leaky and it can make it difficult to breathe and that's what we worry about.
2169,Gnve311oahs.mp4,That's why people need to go to the doctor or the hospital when they have difficulty breathing and that classically means there's too much inflammation in the lung and at that point the doctor will do a rapid test and they can know whether the patient has flu whether the patient has covid-19 or something else like the common cold and make a decision whether that patient needs oxygen or Or can be monitored at home.
2170,Gnve311oahs.mp4,The other is you can have a pulse ox at home and you can actually measure your own oxygen.
2171,Gnve311oahs.mp4,And so if it starts to dip below 94% then it's time to call your doctor.
2172,Gnve311oahs.mp4,And what is your biggest concern as we enter a period where we're going to have the flu and the coronavirus side by side.
2173,Gnve311oahs.mp4,What worries you as you look at what could happen to the country?
2174,Gnve311oahs.mp4,"Well, you know in many parts of the country now where there are spikes in cases."
2175,Gnve311oahs.mp4,"The hospitals are starting to be full the icy user full you couple that with the flu and you have a double whammy there which really emphasizes the need for flu vaccination, you know, you can treat the flu by me prevent the flu with a vaccine in many cases and that is critical."
2176,Gnve311oahs.mp4,The other key is diagnosis.
2177,Gnve311oahs.mp4,"Remember if you diagnose the flu early through a test, you can take a drug and Tamiflu or one of the other anti-flu drugs or give it to your family members."
2178,Gnve311oahs.mp4,Us before they're symptomatic and they won't get sick.
2179,Gnve311oahs.mp4,So it's really important that we keep testing going in the country.
2180,Gnve311oahs.mp4,"All right, so pay attention."
2181,_UOvPrPoY-s.mp4,Coronavirus has are a large family of enveloped RNA viruses.
2182,_UOvPrPoY-s.mp4,"There are four groups of coronavirus has Alpha and beta originated from bats and rodents and Gamma and Delta originated from avian species coronavirus has are responsible for a wide range of diseases in many animals, including livestock and pets in humans."
2183,_UOvPrPoY-s.mp4,They were thought to cause mild self-limiting respiratory infections until 2002.When a beta coronavirus crossed species barriers from bats to a mammalian host before jumping to humans causing the severe acute respiratory syndrome SARS epidemic more recently.
2184,_UOvPrPoY-s.mp4,Another be Decora.
2185,_UOvPrPoY-s.mp4,No virus is responsible for the serious Middle East Respiratory Syndrome or MERS started in 2012.
2186,_UOvPrPoY-s.mp4,The novel coronavirus responsible for the coronavirus disease 2019 pandemic covid-19 is also a Beta coronavirus the Genome of the virus is fully sequenced and appears to be most similar to a strain in bats suggesting that it also originated from bats.
2187,_UOvPrPoY-s.mp4,The virus is also very similar to the SARS coronavirus and is therefore named SARS coronavirus to SARS Covey to at the moment.
2188,_UOvPrPoY-s.mp4,"It's not yet clear if the virus jumped directly from bats to humans or if there is a mammalian intermediate host coronavirus genome is a Judge, single-stranded positive sense RNA molecule that contains all information necessary for the making of viral components."
2189,_UOvPrPoY-s.mp4,The RNA is coded with structural proteins forming a complex known as nucleocapsid.
2190,_UOvPrPoY-s.mp4,"The nucleocapsid is enclosed in an envelope, which is basically a lipid membrane with embedded proteins from the envelope club like spikes emanate giving the appearance of a crown."
2191,_UOvPrPoY-s.mp4,This is where the corona name came.
2192,_UOvPrPoY-s.mp4,I'm from the Integrity of the envelope is essential for viral infection.
2193,_UOvPrPoY-s.mp4,And is the Achilles heel of the virus because the lipid membrane can easily be destroyed by lipid solvents such as detergents alcohol and some disinfectants.
2194,_UOvPrPoY-s.mp4,In fact enveloped viruses are the easiest to inactivate when they are outside a host.
2195,_UOvPrPoY-s.mp4,"In order to infect a host cell the spikes of the virus must bind to a molecule on the cell surface called a receptor the specificity of this binding explains why viruses are usually species-specific they have receptors in certain species and not others host jumping is usually triggered by mutations in Spike proteins, which change them in a way that they can now bind to a receptor in a new species the novel Coronavirus."
2196,_UOvPrPoY-s.mp4,This appears to use the same receptor as SARS coronavirus for entry to human cells.
2197,_UOvPrPoY-s.mp4,"And that receptor is the angiotensin-converting enzyme to a stew infection usually starts with the cells of the respiratory mucosa, then spreads to epithelial cells of alveoli in the lungs receptor binding is followed by Fusion of the viral membrane with the host membrane and the release of nucleocapsid into the cell."
2198,_UOvPrPoY-s.mp4,The virus then uses the host Machinery to replicate producing viral rnas and proteins.
2199,_UOvPrPoY-s.mp4,"These are then assembled into new viral particles called very Young's the new very ons are released and the host cell dies uncontrolled growth of the virus destroys respiratory tissues producing symptoms infection triggers, the body's inflammatory response, which brings immune cells to the site to fight the virus."
2200,_UOvPrPoY-s.mp4,While inflammation is an important defense mechanism.
2201,_UOvPrPoY-s.mp4,It may become excessive and cause damage to the body's own tissues contributing to the severity of the disease in an otherwise healthy person.
2202,_UOvPrPoY-s.mp4,There is a good chance that the virus is eventually eliminated and the patient recovers.
2203,_UOvPrPoY-s.mp4,Although some may require support of treatments on the other hand people with weakened immune systems or underlying chronic diseases May progress to severe pneumonia or acute respiratory.
2204,_UOvPrPoY-s.mp4,"Any distress syndrome, which can be fatal."
2205,arneFa08tlU.mp4,As you point out in the last 25 years there have only been seven Novell or I don't pronounce it correctly.
2206,arneFa08tlU.mp4,But these new coronavirus vaccines that have been commercialized.
2207,arneFa08tlU.mp4,What does that mean?
2208,arneFa08tlU.mp4,And what does that mean for all of us who are counting on a vaccine sometime next year?
2209,arneFa08tlU.mp4,Yeah.
2210,arneFa08tlU.mp4,Hi Adam.
2211,arneFa08tlU.mp4,Nice to see you guys.
2212,arneFa08tlU.mp4,Right so last 25 years only seven novel vaccines commercialized for from Merck fastest record.
2213,arneFa08tlU.mp4,Also Merc.
2214,arneFa08tlU.mp4,"Also, it's very telling Merck has been kind of very conservative in their dialogue about the vaccine.So I think as the set up into this section went we have six years of vaccine work that has been condensed into six months that's unprecedented unprecedented amounts of money and time and energy and as a result."
2215,arneFa08tlU.mp4,We have 250 candidates for covid around the world 30 and clinical trials.
2216,arneFa08tlU.mp4,And as your last slide shows 7-9 are now in Phase 3.
2217,arneFa08tlU.mp4,So what this means is there's still a lot of clinical and I would say commercial.
2218,arneFa08tlU.mp4,Ask a lot of people don't talk about the commercial risk.
2219,arneFa08tlU.mp4,But right now if you pull the American people about half would not take the vaccine if it comes out before the election.
2220,arneFa08tlU.mp4,"So now is the time where you go slow to go fast phase 3 is all about that balance between safety and efficacy and getting the dose, right?"
2221,arneFa08tlU.mp4,So AstraZeneca going on pause for a safety event and turning it over to the dsmb is actually not a surprise.
2222,arneFa08tlU.mp4,We should expect that that will happen again as we have 250 candidates around the Old and we want to get it right.
2223,arneFa08tlU.mp4,So I'm pleased to hear that.
2224,arneFa08tlU.mp4,The dsmb is looking at it.
2225,arneFa08tlU.mp4,"I hope that they're very transparent about it because you have a lot of other makers around the world and a lot of other patients and Physicians wanting to understand if this is a systemic issue or as set is it simply a one-off and Megan looking at you know, the different types of vaccines as I was talking about earlier the different delivery methods is definitely a concern but not something that we're seeing a lot about so so is it something that we could even see, you know any potential entry of even a phase 1 by the end of this year?"
2226,arneFa08tlU.mp4,"Are we looking more longer-term by next year to see, you know for the for those patients that can't get an injection something else."
2227,arneFa08tlU.mp4,I know there's speeding up.
2228,arneFa08tlU.mp4,I mean you get the flu vaccine by nasal Administration or shot.
2229,arneFa08tlU.mp4,So I think it's a great Point Anjali because a lot of people don't want to get a shot.
2230,arneFa08tlU.mp4,So if you have half the public that's concerned about getting it and then you have another cohort that doesn't want to get a shot.
2231,arneFa08tlU.mp4,I think they will expedite the delivery.
2232,arneFa08tlU.mp4,Every mechanism and I would anticipate that you'll see more trials using that methodology because it's been used before we have the platform to do it Meghan.
2233,arneFa08tlU.mp4,Once we do eventually get a vaccine.
2234,arneFa08tlU.mp4,I got a notice from Apple today to upgrade my operating system so that I could be tracked and it's all Tech to covid-19.
2235,arneFa08tlU.mp4,Is that going to be necessary once a vaccine is is in use.
2236,arneFa08tlU.mp4,"Yeah, of course it is because you're probably going to need a booster."
2237,arneFa08tlU.mp4,So let's just say seven vaccines are approved at a 250.
2238,arneFa08tlU.mp4,We're in the middle of next year.
2239,arneFa08tlU.mp4,What vaccine did Adam get versus what vaccine did my mom get do need a booster?
2240,arneFa08tlU.mp4,When did you get it?
2241,arneFa08tlU.mp4,How do you track it?
2242,arneFa08tlU.mp4,So I think you're going to see a lot of digital capabilities.
2243,arneFa08tlU.mp4,Kick in to help people manage.
2244,arneFa08tlU.mp4,"What vaccine do you get are some better for the seniors by the way, some not all the vaccines are being studied in over age 55 and 65."
2245,arneFa08tlU.mp4,So what vaccine is most conducive to certain populations?
2246,arneFa08tlU.mp4,I think there's an enormous.
2247,arneFa08tlU.mp4,Aramis amount of tracking that will have to go on and given the numbers a billion doses potentially going forward.
2248,arneFa08tlU.mp4,Somebody has to track that it's impossible to think it would be done on paper and facts Megan Dan Roberts here when we talk about a vaccine and how much the stock market is anticipating it obviously Whoever has the first kind of widely available one.
2249,arneFa08tlU.mp4,We're likely to see their stock surge.
2250,arneFa08tlU.mp4,But I know we've also heard that there's not just going to be one winner here.
2251,arneFa08tlU.mp4,"I'm sure there will be a few different vaccines, but can you explain to us?"
2252,arneFa08tlU.mp4,"I mean that there aren't going to be Be you know, five or six winners, right?"
2253,arneFa08tlU.mp4,I mean how many realistically of these big Pharma companies can actually hit the market and then coexist I guess depending on demand.
2254,arneFa08tlU.mp4,It's a great question.
2255,arneFa08tlU.mp4,"When I was looking at attrition rates, I was saying for example, there was 250 candidates you might get 7 so we don't have 250 candidates and phase 3 right now, so you're right not everyone will make it but it's not a winner-take-all because this will go on for a while."
2256,arneFa08tlU.mp4,And also if you look at the summer biotech is having a bit of an Endless Summer because of covid So there's a lot of activity around not just vaccines but treatments and in fact the first half of this year bio Tech IPOs race close to eight billion dollars and in the first half of the year the FDA was quite busy.
2257,arneFa08tlU.mp4,"They approve 21 percision oncology drugs and there's a whole raft of covid activity following on so I think it's not just our you first what a vaccine are you also going to be involved in some of the treatment and other activity that's going on in the space, which has been incredibly active."
2258,arneFa08tlU.mp4,Of making Fitzgerald is author of ascending Davos and also a Columbia University healthcare policy professor as well as a Tom Hanks fan and a fan of the movie Castaway.
2259,arneFa08tlU.mp4,Say hi to Wilson for us good all the best to you.
2260,arneFa08tlU.mp4,Thank you so much.
2261,arneFa08tlU.mp4,"Hey investors, Zack Guzman here."
2262,arneFa08tlU.mp4,Are you interested in learning more about the markets and getting the latest financial news willing?
2263,arneFa08tlU.mp4,Click right here to subscribe to our Yahoo!
2264,arneFa08tlU.mp4,Finance YouTube channel to get the latest up-to-the-minute market analysis big interviews in the world of finance and information on how to manage your money every day Wherever You Are
2265,Mzs8J31v8sw.mp4,The covid-19 pandemic situation has abruptly and significantly impacted how we operate in all areas of our life.
2266,Mzs8J31v8sw.mp4,"When we resume normal duties like returning to work, especially in a covid situation and trying to incorporate ways to stay safe like using masks everyday distancing washing our hands and then sanitize and more frequently."
2267,Mzs8J31v8sw.mp4,All of those are Second changes that can increase our anxiety so many people don't know this but anxiety is contagious just like the coronavirus is if you're sitting next to somebody who's anxious you may start unconsciously taking on some of the physical symptoms of anxiety.
2268,Mzs8J31v8sw.mp4,You may start feeling your heart beat a little faster or your breath coming a little faster.
2269,Mzs8J31v8sw.mp4,You may start to sweat and you may not even realize why so what can you do to limit the spread of anxiety in the workplace?
2270,Mzs8J31v8sw.mp4,One of the things is to take stock of your own physical symptoms if you're feeling anxious Take a minute Center yourself slow your breathing practice mindfulness that will help others around you also to unconsciously relax.
2271,Mzs8J31v8sw.mp4,Then also be careful about not engaging others in their worries on an ongoing basis.
2272,Mzs8J31v8sw.mp4,It's okay to talk to a colleague occasionally about their worries.
2273,Mzs8J31v8sw.mp4,But if that's the primary topic of conversation that leads to Contagion sometimes anxiety can actually be helpful.
2274,Mzs8J31v8sw.mp4,It can motivate us to be more productive more creative more Innovative normal anxiety.
2275,Mzs8J31v8sw.mp4,Also tends to be transient manageable and doesn't impair functioning if you feel like your levels of anxiety or rising to an unmanageable level then it may be helpful to talk to like your primary care physician school counselor a therapist or even a psychiatrist really any medical professional you feel comfortable with there are many resources out there that can help you manage your anxiety on any given day.
2276,Mzs8J31v8sw.mp4,If you're having a bad day if you're feeling overwhelmed in the moment take a look for mindfulness resources and other things that can help you with the in the moment feeling that you're experiencing right now.
2277,uCbgQzrg9fI.mp4,The virus was first reported about Scotty.
2278,uCbgQzrg9fI.mp4,It seemed children were not being affected by it.
2279,uCbgQzrg9fI.mp4,But now at least seven states reporting cases of a mysterious illness in kids now believed to be related to covid-19 and as NBC news reports it now has an official name.
2280,uCbgQzrg9fI.mp4,It's called pediatric multi-system inflammatory syndrome.
2281,uCbgQzrg9fI.mp4,It's a long word and to discuss this is dr. Salil Pradhan.
2282,uCbgQzrg9fI.mp4,He's with the pediatric department at Valley.
2283,uCbgQzrg9fI.mp4,A wise Health Medical Center.
2284,uCbgQzrg9fI.mp4,Good morning to you.
2285,uCbgQzrg9fI.mp4,Good morning.
2286,uCbgQzrg9fI.mp4,Could you tell me more about this mysterious illness you say is connected to covid-19 with children.
2287,uCbgQzrg9fI.mp4,So we are listening to this one.
2288,uCbgQzrg9fI.mp4,Sure.
2289,uCbgQzrg9fI.mp4,So unfortunately before this all started we were thinking the kids weren't quite as affected covid-19 that's adults were which was a good thing but a New York started reporting some cases of this meat multi-system inflammatory syndrome.
2290,uCbgQzrg9fI.mp4,Over the past few weeks and then other states have reported as well.
2291,uCbgQzrg9fI.mp4,So it seems to be sort of a covid related.
2292,uCbgQzrg9fI.mp4,It's different from the other symptoms that covid-19 is causing.
2293,uCbgQzrg9fI.mp4,It seems to be specific to a certain degree to kids but it's something new that we're seeing with them and what are the symptoms?
2294,uCbgQzrg9fI.mp4,So at this point while the early symptoms may be similar to other covid-19 symptoms as far as runny nose and coughs and colds.
2295,uCbgQzrg9fI.mp4,It seems that they're presenting more with much more inflammatory case.
2296,uCbgQzrg9fI.mp4,So what we call shock where the body isn't perfusing the organs as well as it should with blood and oxygen.
2297,uCbgQzrg9fI.mp4,"They're having some other findings as far as heart disease, which is similar to some other inflammatory syndromes we have so it's more of an inflammation in the organs and in the blood vessels that we're seeing so our kids at home we start seeing them."
2298,uCbgQzrg9fI.mp4,Is it coughing?
2299,uCbgQzrg9fI.mp4,Is it respiratory?
2300,uCbgQzrg9fI.mp4,How will we notice I mean because it sounds more internal for the doctors and that's what you guys are seeing.
2301,uCbgQzrg9fI.mp4,But for a mom or dad what one should we be?
2302,uCbgQzrg9fI.mp4,"Arm and take our kids to the doctor's I think any time a kid presents with, you know, just not acting the same as far as activity certainly as far as not eating and drinking appropriately just seems really just run down."
2303,uCbgQzrg9fI.mp4,If you feel like they're the kids is not as active acting themselves.
2304,uCbgQzrg9fI.mp4,It's a good idea to at least call the physician's office at this point.
2305,uCbgQzrg9fI.mp4,We still we still are recommending calling ahead to the doctor's office rather than coming to the doctor's office just to make sure that the opposite is prepared.
2306,uCbgQzrg9fI.mp4,See your child.
2307,uCbgQzrg9fI.mp4,So certainly a phone call to the doctor.
2308,uCbgQzrg9fI.mp4,"If you notice, you know more than the usual cough gold loaf heaters kind of stuff if they really are not behaving themselves seem to be sicker than usual to go ahead and call the doctor."
2309,uCbgQzrg9fI.mp4,And is it unlike coronavirus where you can actually prescribe the children something to make the symptoms ease up or is this something you have to sit through like her on a virus know if you if it's really progressing to the multi-system inflammatory syndrome.
2310,uCbgQzrg9fI.mp4,They're seeing that that requires hospitalization.
2311,uCbgQzrg9fI.mp4,So certainly if a parent is worried that their kid is progressing to this disease process a phone call to the doctor's office or visit to the emergency department is warranted at that point because it does require hospitalization.
2312,uCbgQzrg9fI.mp4,"So Darlin evaluation in terms of our kids going back to school in the fall because I mean obviously they've been out for months now, so we're approaching the next school year."
2313,uCbgQzrg9fI.mp4,What does this mean now that you guys are seeing this in?
2314,uCbgQzrg9fI.mp4,Aaron I think it means we'd have to keep a close eye on the numbers that we're going to see over the summer time.
2315,uCbgQzrg9fI.mp4,I think it means that we're going to have to be vigilant for what's coming.
2316,uCbgQzrg9fI.mp4,It's hard to predict what's going to be happening in the fall.
2317,uCbgQzrg9fI.mp4,It's hard to predict weather affects whether we're other measures in place.
2318,uCbgQzrg9fI.mp4,And so it's hard to say that certainly I think we just need to keep a closer eye on it at this point.
2319,uCbgQzrg9fI.mp4,It's been very few cases or not a very large number of cases in so it's hard to make any he has of what's causing it what the treatment is what works best.
2320,uCbgQzrg9fI.mp4,We really don't know much about it because we haven't seen too many cases yet.
2321,uCbgQzrg9fI.mp4,"Yeah, so just stay aware."
2322,uCbgQzrg9fI.mp4,Keep a close eye on your kids as far as symptoms and how they're acting.
2323,uCbgQzrg9fI.mp4,We got it.
2324,uCbgQzrg9fI.mp4,Dr. Pratt and thank you so much for Valley wise Hospital.
2325,0yGDLtX7RGQ.mp4,"If you're coming home to somebody in your family who is higher risk, I would advise just taking extra precautions one is think about where you're going before you leave the home."
2326,0yGDLtX7RGQ.mp4,Do you need to do X Y or Z.
2327,0yGDLtX7RGQ.mp4,"If you do, okay fine, one of the things we've been doing in our family is getting more of doing the online ordering like you can go to like Walmart and online order and then they'll put it in the back of your car and then you can just kind of drive away."
2328,0yGDLtX7RGQ.mp4,So that's one way because as a physician I can't risk a And a quarantine I have to be here to work and so we're minimizing my contact more for the protection of my patients then then for our individual family.
2329,0yGDLtX7RGQ.mp4,But if you have someone in your household who is higher risk think about where you're going and where you absolutely need to go there.
2330,0yGDLtX7RGQ.mp4,And when you come home you need to before you interact with that person.
2331,0yGDLtX7RGQ.mp4,You need to wash your hands depending on the kind of exposure you're talking about.
2332,0yGDLtX7RGQ.mp4,Do you need to change your clothes or take a shower for me as a physician?
2333,0yGDLtX7RGQ.mp4,I do when my when my babies were very A little when my son was first born when I came home from work.
2334,0yGDLtX7RGQ.mp4,I would I would change clothes shower that way when I was holding him and hugging him.
2335,0yGDLtX7RGQ.mp4,"I wasn't worried about you know, that kind of contact."
2336,0yGDLtX7RGQ.mp4,"So it depends on the contact level that you have with the person in your home and what their immune status is, but I would definitely recommend hand hygiene before you interact with them."
2337,R8KFjSbbmsg.mp4,We're going to turn out to an i-team update a queen's Children's Hospital says it seemed a for it seen 40 cases of aware inflammatory syndrome that has a suspected link to covid-19.
2338,R8KFjSbbmsg.mp4,That's more than triple.
2339,R8KFjSbbmsg.mp4,The amount of patients the hospital previously reported News 4 investigator reporter Melissa Russo broke the story last week joins us live this afternoon in Murray Hill with an update Melissa.
2340,R8KFjSbbmsg.mp4,Stefan has more Doctors Hospitals and family members come forward to describe what they see as a new pattern of life-threatening inflammatory disease in children.
2341,R8KFjSbbmsg.mp4,It's really starting to bend the previously held perception that children do not get very sick from covid-19.
2342,R8KFjSbbmsg.mp4,When 12 year old Juliette daily got sick and went to a Louisiana hospital with stomach pain.
2343,R8KFjSbbmsg.mp4,Her.
2344,R8KFjSbbmsg.mp4,Mom did not suspect coronavirus.
2345,R8KFjSbbmsg.mp4,Her lips were blue in her arms were cold.
2346,R8KFjSbbmsg.mp4,"Juliet did test positive for covid-19 and her symptoms grew worse, her heart rate started dropping even more."
2347,R8KFjSbbmsg.mp4,It went from 40 to 2201.
2348,R8KFjSbbmsg.mp4,They called a code and they did two minutes of CPR on her and thank God.
2349,R8KFjSbbmsg.mp4,They're able to bring her back.
2350,R8KFjSbbmsg.mp4,"Thankfully Juliette is recovering now, but she's not alone doctors around the world and right here in our area are working urgently to understand a serious new inflammatory syndrome caused by covid-19 in children."
2351,R8KFjSbbmsg.mp4,We just admitted another to last night.
2352,R8KFjSbbmsg.mp4,"I have six in my Intensive Care Unit right now who fit this criteria, and what's most alarming things that can lead to severe heart and illness at Cohen Children's Hospital in Nassau County."
2353,R8KFjSbbmsg.mp4,T doctor started counting these cases about a week ago.
2354,R8KFjSbbmsg.mp4,Dr. James Schneider says he's had 17 cases in his ICU and a total of about 40 children with similar symptoms since the pandemic started enough cases that his hospital is opening a special call center to try to field referrals at other local hospitals.
2355,R8KFjSbbmsg.mp4,The i-team has confirmed several more cases last night Mount Sinai Hospital put out a warning to parents to Watch out for symptoms like rash vomiting red eyes and lips swollen hands and feet and fever for several days with concerns mounting thousands of leading doctors from around the world joined a virtual meeting Saturday with the CDC and the World Health Organization Now tracking this unusual condition in children.
2356,R8KFjSbbmsg.mp4,The most part of this is awareness spreading the word.
2357,R8KFjSbbmsg.mp4,So news shows like your own for real.
2358,R8KFjSbbmsg.mp4,Ali helping to get the word out there For several days now.
2359,R8KFjSbbmsg.mp4,I've been asking the city and the state Departments of Health for any information that they have on there so far.
2360,R8KFjSbbmsg.mp4,They have not been able to provide us with any numbers that could give us a sense of just how widespread this problem is in our area.
2361,R8KFjSbbmsg.mp4,We're live in Murray Hill Melissa Russo news for New York.
2362,D6H4YXoauuQ.mp4,"Hello, this is Pastor painting from the European Centre for disease prevention and control I wanted to say a few words over social media about our recent rapid risk assessments on the coronavirus covid-19 situation in Europe."
2363,D6H4YXoauuQ.mp4,The situation has evolved extremely rapidly in the past few weeks from a situation of some introductory introduced cases and clusters in Europe to a situation where several countries in Europe are facing.Healthcare pressures and big pressures in their intensive care at the moments.
2364,D6H4YXoauuQ.mp4,We talked about Northern Italy.
2365,D6H4YXoauuQ.mp4,We talked about Northeastern France.
2366,D6H4YXoauuQ.mp4,There are areas in Spain which are very close to being in this situation.
2367,D6H4YXoauuQ.mp4,"There are areas in southern Netherlands, which are really having difficulties with their intensive care capacities, but we're all in the same boat with this situation."
2368,D6H4YXoauuQ.mp4,If you look at the trajectory of the disease the way it Transmits from person to person through droplets or through direct contact.
2369,D6H4YXoauuQ.mp4,We see that this is essentially an exponential increase in all of the countries on these logarithmic scales.
2370,D6H4YXoauuQ.mp4,You see that the trajectory is the same across Europe countries suggest in different phases of evolution of this epidemic.
2371,D6H4YXoauuQ.mp4,"So in our risk assessments, we address the risk for European citizens we go."
2372,D6H4YXoauuQ.mp4,Cedar that for the general population the risk currently is moderate but for the populations in the high-risk groups the elderly and those with chronic underlying conditions the risk is very high.
2373,D6H4YXoauuQ.mp4,Currently.
2374,D6H4YXoauuQ.mp4,We advise European Union member states to take measures immediately these include Community mitigation measures such as social distancing measures and hand hygiene.
2375,D6H4YXoauuQ.mp4,Gene individual measures that that every single person can take this situation is going to take quite a long time.
2376,D6H4YXoauuQ.mp4,We're talking about weeks and months.
2377,D6H4YXoauuQ.mp4,So so people should be prepared for that and we will be updating the risk assessments as we get more information and evidence of this outbreak.
2378,D6H4YXoauuQ.mp4,Thank you for listening.
2379,D6H4YXoauuQ.mp4,And please visit our website to check the details of the risk assessments.
2380,ex-X0BknXY4.mp4,"Been talking all morning about the progress of reopening business and schools in some cases the lack of join us to break down in real time what the data looks like USA facts President popping McDonald Papi, it's great to have you on the program."
2381,ex-X0BknXY4.mp4,"You know, we had Steve Ballmer your founder on the program just a now probably about a month ago when we were talking about the disconnect between where the markets were and where the quote unquote real economy was and I wanted to talk and dig into that disconnect for the audience because I think you have some new data and numbers that put it in some context."
2382,ex-X0BknXY4.mp4,"Right, I would say it's still a bit of a mixed bag."
2383,ex-X0BknXY4.mp4,But retail sales are now up above pre-pandemic spending.
2384,ex-X0BknXY4.mp4,So that's positive cases are down.
2385,ex-X0BknXY4.mp4,"So if we look at comparing July and August, we had 1.4 million new cases in July as compared to 1.9 million with 31 states in the wash and Washington DC reporting cases down and and of start ups lately an 18 percent above in August as compared to July so I'm a bit of a mixed bag, but we're starting to see some progress."
2386,ex-X0BknXY4.mp4,"So Poppy the other piece of this is we've been talking about school re-openings all morning in large part because Bill de Blasio in New York City has now pushed back the school opening what is school openings look like in terms of the data that you now have on this look like around the country The View by the way, always was that you needed schools to be open for the economy to really re-engage and what's so interesting is it seems like the economy has re-engaged even before that necessarily been the case."
2387,ex-X0BknXY4.mp4,Right.
2388,ex-X0BknXY4.mp4,So we're seeing that with the 225 largest public schools.
2389,ex-X0BknXY4.mp4,Most of kids are going back online.
2390,ex-X0BknXY4.mp4,So about 10 and a half million of about sixteen point two million children including my own kids in Washington state who are back online.
2391,ex-X0BknXY4.mp4,"And so we are seeing things like, dr. Gottlieb talked about with restaurants opening before kids are being allowed to go back in person."
2392,ex-X0BknXY4.mp4,"I think we're probably most cautious when it comes to our youngest children, but as certainly discrepancy there Are you of the view that this this school piece which is so interesting that actually have more kids were able to go to school at school."
2393,ex-X0BknXY4.mp4,The economy would do even better than where we are given some like the retail numbers that you were you were alluding to before.
2394,ex-X0BknXY4.mp4,That's a great question.
2395,ex-X0BknXY4.mp4,Typically what we do at USA faxes.
2396,ex-X0BknXY4.mp4,We give people and Empower them with the data and allow them to make their own decisions.
2397,ex-X0BknXY4.mp4,"And so you've got kids going back online and you see that the retail sales are backup and a lot of that spending is happening Less in restaurants or in services and it's happening more in people who are buying things to enjoy the outdoors or in food sales, right?"
2398,ex-X0BknXY4.mp4,So how that will be Acted by kids going back to school.
2399,ex-X0BknXY4.mp4,We want Americans to look and say is that the right decision and we want you to be able to look by States and see how does the decision my state compared to others?
2400,ex-X0BknXY4.mp4,Poppy maybe this is a bit of a meta question.
2401,ex-X0BknXY4.mp4,"But in an age of misinformation and you're looking at you know, Facebook and Twitter putting in these policies around misinformation There's real questions up here about what the people believe the veracity of information your whole effort your whole, you know Enterprises about trying to put down the facts so that people can see what's going on."
2402,ex-X0BknXY4.mp4,But how concerned are you about the the fact that people don't believe the facts Definitely very concerned and USA facts started because we knew it was hard for people to get access to trusted information.
2403,ex-X0BknXY4.mp4,And we did as our state of the facts poll in 2019 with the Associated Press in Newark.
2404,ex-X0BknXY4.mp4,"And we ask people about their trust in local news and cable news in radio as well as in social media and we found that 54% The majority said that they go to social media at least once a day to get information, but only 11 percent."
2405,ex-X0BknXY4.mp4,Really trust that platform.
2406,ex-X0BknXY4.mp4,So that was the biggest Gap in terms of trust versus use was in social media and USA facts.
2407,ex-X0BknXY4.mp4,We believe the facts deserve to be heard and that's why we've become a destination where people can go and see by the numbers were non-partisan not-for-profit organization want to make that data accessible.
2408,aGUN2f-6v8U.mp4,I'm in such perfect shape doctors prescribed vitamin D to the US president as part of his treatment researchers noticed how people sick with covid-19 often had a deficiency.
2409,aGUN2f-6v8U.mp4,Is this a coincidence?
2410,aGUN2f-6v8U.mp4,Maybe maybe not this scientist is trying to find out with the launch of a new clinical trial in the UK using Vitamin D supplements.
2411,aGUN2f-6v8U.mp4,It boosts in eight antiviral immunity in the lining of the lung.
2412,aGUN2f-6v8U.mp4,And it also down regulates harmful inflammation and this combination of actions suggest that it might be a good candidate for covid-19 vitamin D has long been researched for other conditions and the results often falls short.
2413,aGUN2f-6v8U.mp4,This latest study from Spain has generated a lot of enthusiasm it found more than 80% of covid patients at One hospital were vitamin D deficient.
2414,aGUN2f-6v8U.mp4,The problem is they were also more likely to have hypertension and heart disease.
2415,aGUN2f-6v8U.mp4,Researchers admit that makes it hard to draw any conclusions.
2416,aGUN2f-6v8U.mp4,So I think there's reason to be skeptical about the value of vitamin D. But I think we have to be open-minded.
2417,aGUN2f-6v8U.mp4,We're in the middle of a pandemic right?
2418,aGUN2f-6v8U.mp4,We've got to try stuff about two-thirds of Canadians already get enough vitamin D from natural sources or supplements according to statistics Canada.
2419,aGUN2f-6v8U.mp4,So we'll taking extra protect you from covid-19.
2420,aGUN2f-6v8U.mp4,You probably don't need any supplemental vitamin D. You're getting plenty and in my opinion In the wrist would outweigh the benefits this pediatrician says that hasn't stopped parents from thinking they can boost their children's immune systems.
2421,aGUN2f-6v8U.mp4,I see some kids who are on a thousand units 2000 units and they're more susceptible to Vitamin D. It seems because they end up getting what we call hypercalcemia are peeing too much calcium and end up getting kidney stones and the treatment for too much vitamin D is simple enough.
2422,aGUN2f-6v8U.mp4,"Just stop taking it Vic adobea CBC News, Toronto."
2423,sR8vmBnp6qw.mp4,There's a lot of concern about the spread of coronavirus although covid-19 flu while there is some hype and scaremongering.
